,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Vehicle_Speed,Hour,Month,is_Bus,is_Car,is_Motorcycle,is_Truck,is_Van,is_Sedan,is_SUV,is_A-101,is_B-102,is_D-104,is_C-103,is_D-105,is_D-106,Latitude,Longitude,Fraud,Express_Lane,Regular_Lane
3586,1,100,100,54,18,10,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3587,1,0,0,78,10,11,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3588,3,340,340,65,1,11,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3589,2,130,130,92,17,12,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3590,2,120,120,51,8,12,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3591,3,150,150,76,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3592,3,340,340,60,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3593,1,100,100,85,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3594,1,0,0,67,22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3595,3,340,90,94,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3596,2,130,130,46,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3597,2,120,120,81,20,4,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3598,3,150,150,63,11,5,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3599,3,340,150,87,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3600,1,100,100,52,18,6,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3601,1,0,0,74,10,6,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3602,3,340,340,58,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3603,2,130,130,83,17,7,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3604,2,120,120,71,8,8,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3605,3,150,150,98,23,9,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3606,3,340,340,48,15,9,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3607,1,100,100,85,6,10,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3608,1,0,0,66,22,10,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3609,3,340,340,93,13,11,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3610,2,130,100,54,5,11,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3611,2,120,120,80,21,12,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3612,3,150,150,62,12,12,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3613,3,340,340,89,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3614,1,100,100,45,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3615,1,0,0,77,11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3616,3,340,340,70,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3617,2,130,130,92,17,3,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3618,2,120,120,49,9,3,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3619,3,150,150,78,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3620,3,340,100,67,16,5,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3621,1,100,100,95,7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3622,1,0,0,56,23,6,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3623,3,340,340,83,14,6,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3624,2,130,130,68,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3625,2,120,120,96,21,7,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3626,3,150,130,47,12,8,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3627,3,340,100,82,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3628,1,100,100,59,19,9,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3629,1,0,0,87,10,10,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3630,3,340,340,50,2,10,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3631,2,130,130,76,17,11,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3632,2,120,120,65,9,11,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3633,3,150,150,90,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3634,3,340,340,53,16,12,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3635,1,100,100,79,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3636,1,0,0,73,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3637,3,340,150,97,14,2,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3638,2,130,100,44,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3639,2,120,120,81,21,3,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3640,3,150,150,64,12,4,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3641,3,340,340,93,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3642,1,100,80,57,19,5,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3643,1,0,0,86,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3644,3,340,340,71,2,6,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3645,2,130,100,99,17,6,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,0,1
3646,2,120,120,46,9,7,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3647,3,150,150,82,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3648,3,340,340,67,15,8,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3649,1,100,100,94,7,9,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3650,1,0,0,52,22,9,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3651,3,340,340,88,14,10,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3652,2,130,130,63,5,10,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3653,2,120,120,91,21,11,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3654,3,150,150,55,12,11,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3655,3,340,340,81,3,12,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3656,1,100,100,58,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3657,1,0,0,83,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3658,3,340,340,66,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3659,2,130,90,91,17,2,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,0,1
3660,2,120,120,49,8,3,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3661,3,150,150,77,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3662,3,340,340,59,15,4,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3663,1,100,100,88,7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3664,1,0,0,68,22,5,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3665,3,340,340,93,14,6,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3666,2,130,130,72,5,6,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3667,2,120,100,90,20,7,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,1,0,1
3668,3,150,150,53,12,7,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3669,3,340,150,80,3,8,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3670,1,100,100,67,19,8,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3671,1,0,0,96,10,9,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3672,3,340,340,45,1,10,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3673,2,130,130,79,17,10,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3674,2,120,120,62,8,11,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3675,3,150,150,86,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3676,3,340,340,50,15,12,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3677,1,100,100,75,7,12,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3678,1,0,0,70,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3679,3,340,340,93,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3680,2,130,130,58,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3681,2,120,120,84,20,2,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3682,3,150,150,69,12,3,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3683,3,340,340,97,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3684,1,100,100,47,19,4,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3685,1,0,0,82,10,4,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3686,3,340,340,61,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3687,2,130,130,89,17,6,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3688,2,120,100,54,8,6,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3689,3,150,150,78,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3690,3,340,150,65,15,7,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3691,1,100,100,92,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3692,1,0,0,51,23,8,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3693,3,340,340,76,14,9,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3694,2,130,130,60,6,10,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3695,2,120,120,85,21,10,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3696,3,150,120,67,13,11,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3697,3,340,340,94,4,11,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3698,1,100,100,46,20,12,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3699,1,0,0,81,12,12,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3700,3,340,340,63,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3701,2,130,130,87,19,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3702,2,120,60,52,10,2,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3703,3,150,150,74,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3704,3,340,340,58,17,3,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3705,1,100,100,83,8,3,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3706,1,0,0,71,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3707,3,340,340,98,15,4,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3708,2,130,130,48,7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3709,2,120,120,85,22,5,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3710,3,150,150,66,13,6,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3711,3,340,100,93,5,7,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3712,1,100,100,54,20,7,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3713,1,0,0,80,12,8,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3714,3,340,90,62,3,8,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3715,2,130,130,89,18,9,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3716,2,120,120,45,9,9,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3717,3,150,150,77,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3718,3,340,340,70,16,11,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3719,1,100,100,92,7,11,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3720,1,0,0,49,23,12,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3721,3,340,100,78,14,12,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3722,2,130,130,67,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3723,2,120,120,95,21,1,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3724,3,150,150,56,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3725,3,340,340,83,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3726,1,100,100,68,19,3,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3727,1,0,0,96,11,4,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3728,3,340,340,47,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3729,2,130,130,82,17,5,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3730,2,120,120,59,9,5,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3731,3,150,150,87,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3732,3,340,340,50,16,7,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3733,1,100,100,76,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3734,1,0,0,65,22,8,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3735,3,340,340,90,14,8,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3736,2,130,130,53,5,9,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3737,2,120,120,79,21,9,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3738,3,150,150,73,12,10,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3739,3,340,340,97,4,10,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3740,1,100,100,44,19,11,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3741,1,0,0,81,10,11,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3742,3,340,340,64,2,12,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3743,2,130,100,93,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,0,1
3744,2,120,120,57,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3745,3,150,150,86,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3746,3,340,150,71,16,2,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3747,1,100,100,99,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3748,1,0,0,46,22,3,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3749,3,340,340,82,14,4,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3750,2,130,130,67,5,4,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3751,2,120,120,94,21,5,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3752,3,150,100,52,12,6,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3753,3,340,340,88,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3754,1,100,100,63,19,7,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3755,1,0,0,91,10,7,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3756,3,340,100,55,2,8,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3757,2,130,130,81,17,8,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3758,2,120,100,57,9,9,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3759,3,150,150,84,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3760,3,340,340,66,15,10,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3761,1,100,100,91,7,11,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3762,1,0,0,49,22,11,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3763,3,340,150,77,14,12,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3764,2,130,130,59,5,12,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3765,2,120,120,88,20,1,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3766,3,150,150,68,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3767,3,340,340,93,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3768,1,100,100,72,19,2,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3769,1,0,0,90,10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3770,3,340,340,53,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3771,2,130,130,80,17,4,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3772,2,120,100,67,8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,1,1,0
3773,3,150,150,96,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3774,3,340,90,45,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3775,1,100,100,79,7,6,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3776,1,0,0,62,22,7,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3777,3,340,340,86,14,7,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3778,2,130,130,50,5,8,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3779,2,120,120,75,20,8,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3780,3,150,150,70,12,9,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3781,3,340,340,93,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3782,1,100,100,58,19,10,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3783,1,0,0,84,10,11,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3784,3,340,150,69,1,11,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3785,2,130,100,97,17,12,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,1,0,1
3786,2,120,120,47,8,12,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3787,3,150,150,82,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3788,3,340,340,61,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3789,1,100,100,89,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3790,1,0,0,54,22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3791,3,340,340,78,13,3,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,0,1
3792,2,130,130,65,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3793,2,120,120,92,20,4,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3794,3,150,150,51,12,5,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3795,3,340,100,76,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,0,1
3796,1,100,100,60,18,6,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3797,1,0,0,85,10,6,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
3798,3,340,340,67,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,0,1,0
3799,2,130,130,94,17,7,0,0,0,0,1,0,0,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3800,2,120,120,46,8,8,0,0,0,0,0,1,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,1,0
3801,3,150,150,81,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3802,3,340,150,63,15,9,1,0,0,0,0,0,0,0,0,0,1,0,0,12.84197701525119,77.67547528176169,1,1,0
3803,1,100,100,87,6,10,0,1,0,0,0,0,0,1,0,0,0,0,0,12.84197701525119,77.67547528176169,0,0,1
3804,1,0,0,52,22,10,0,0,1,0,0,0,0,0,0,0,0,0,1,12.84197701525119,77.67547528176169,0,0,1
